name;province
Nhà nghỉ du lịch Huỳnh Long;Đồng Tháp
Nhà nghỉ du lịch Thượng Hải;Đồng Tháp
Nhà nghỉ du lịch Tân Hiếu Hoàng;Đồng Tháp
Nhà nghỉ du lịch Phương Thy;Đồng Tháp
Khách sạn Evelyn;Thành phố Đà Nẵng
Nhà nghỉ du lịch Kênh Tây;Đồng Tháp
Nhà nghỉ du lịch Phúc Khang Victory;Đồng Tháp
Nhà nghỉ du lịch Như Nga;Đồng Tháp
Nhà nghỉ du lịch Như Ý Phương;Đồng Tháp
Nhà nghỉ du lịch Phước An Khang;Đồng Tháp
Nhà nghỉ du lịch Ba Đức;Đồng Tháp
Nhà nghỉ du lịch Phương Vũ;Đồng Tháp
Nhà nghỉ du lịch Chí Thành;Đồng Tháp
Nhà nghỉ du lịch Lê Phúc;Đồng Tháp
Nhà nghỉ du lịch Hai Mỹ;Đồng Tháp
Khách sạn Việt Thắng;Ninh Thuận
Nhà nghỉ du lịch Quốc Anh;Đồng Tháp
Nhà nghỉ du lịch Kim Diệu;Đồng Tháp
Khách sạn Sky Luck;Bà Rịa - Vũng Tàu
Khách sạn Honey House;Thành phố Hồ Chí Minh
Khách sạn Sao Việt;Thành phố Hồ Chí Minh
Khách sạn Win Apartment;Thành phố Hồ Chí Minh
Khách sạn City View Hotel;Thành phố Hồ Chí Minh
Khách sạn Hà Trinh;Đồng Nai
Khách sạn Cao Thắng;Thành phố Hồ Chí Minh
Khách sạn Hải Đăng;Thành phố Hồ Chí Minh
Khách sạn Anh&Em;Thành phố Hồ Chí Minh
Khách sạn Thép Kim Thanh;Thành phố Hồ Chí Minh
Khách Sạn California;Thành phố Hồ Chí Minh
Khách sạn Hoàng Long;Thành phố Hồ Chí Minh
Khách sạn Hồng Hạc;Thành phố Hồ Chí Minh
Homestay Cường Hương;Thị xã Sa Pa
Homestay Vàng Văn Xuyên;Thị xã Sa Pa
Homestay Vàng Văn Phang;Thị xã Sa Pa
Homestay Hoàng Thị Tâm;Thị xã Sa Pa
Homestay Dì Văn Sẩu;Thị xã Sa Pa
Homestay Lý Thị Lỳ;Thị xã Sa Pa
Homestay Nông Văn Sần;Thị xã Sa Pa
Homestay Hạng A Dùng;Thị xã Sa Pa
Homestay Lý Thị Dủ;Thị xã Sa Pa
Homestay Vũ Ngọc Chin;Thị xã Sa Pa
Homestay Hoàng Mục;Thị xã Sa Pa
Homestay Phan Thị Mùi;Thị xã Sa Pa
Homestay Chang A Thành;Thị xã Sa Pa
Homestay Lục Văn Quyết;Thị xã Sa Pa
Homestay Lục Văn Cắm;Thị xã Sa Pa
Homestay Nông Văn Triển;Thị xã Sa Pa
Homestay Lục Thị Ngần;Thị xã Sa Pa
Homestay Sì Thị Gấm;Thị xã Sa Pa
Homestay Vàng Thị Dế;Thị xã Sa Pa
Homestay Lý Seo Chỉnh;Thị xã Sa Pa
Homestay Phan Văn Dùng;Thị xã Sa Pa
Homestay Phan Văn Lỷ;Thị xã Sa Pa
Homestay Phan Châu Bình;Thị xã Sa Pa
Homestay Phan Văn Cường;Thị xã Sa Pa
Homestay Phan Văn Tăng;Thị xã Sa Pa
Homestay Lục Thị Thương;Thị xã Sa Pa
Homestay Lý Thị Chi;Thị xã Sa Pa
Homestay Thào Thị Máy;Thị xã Sa Pa
Homestay Phạm Thị Lan;Thị xã Sa Pa
Homestay Nông Thị Hồng;Thị xã Sa Pa
Homestay Nông Văn Chiến;Thị xã Sa Pa
Homestay Nông Văn Minh;Thị xã Sa Pa
Homestay Nông Văn Tưởng;Thị xã Sa Pa
Homestay Lục Văn Cao;Thị xã Sa Pa
Homestay Lý A Hồ;Thị xã Sa Pa
Homestay Lý Thị Mùi;Thị xã Sa Pa
Homestay Hoàng Văn Thành;Thị xã Sa Pa
Homestay Nguyễn Thị Quyên;Thị xã Sa Pa
Khách sạn Tùng Anh;Thành phố Hà Nội
Nhà nghỉ Hương Giang;Tuyên Quang
Nhà nghỉ Lộc Vừng;Tuyên Quang
Khách sạn Bạch Mã;Đắc Lắk
Khách sạn Balcony;Khánh Hoà
Khách sạn Biển Vàng;Thành phố Đà Nẵng
Khách sạn Cẩm Thành;Quảng Ngãi
Khách sạn nghỉ dưỡng Coco River;Quảng Nam
Khách sạn Công đoàn Quảng Bá;Thành phố Hà Nội
Khánh sạn Công đoàn Việt Nam - Chi nhánh Hòa Bình;Hoà Bình
Khách sạn Chân Thành;Quảng Nam
Khách sạn Lodge;Đắc Nông
Khách sạn Đà Nẵng Petro;Thành phố Đà Nẵng
Khách sạn nghỉ dưỡng Đất Lành Beach;Bình Thuận
Khách sạn Đông Dương;Quảng Nam
Khách sạn Festival Huế;Thành phố Huế
Khách sạn Hoa Cương;Hà Giang
Khách sạn Hòa Bình;Hoà Bình
Khách sạn Hòa Bình;Thành phố Hà Nội
Khách sạn Hòa Bình 1;Thành phố Long Xuyên
Khách sạn Hậu Giang;Thành phố Cần Thơ
Khách sạn Hacinco;Thành phố Hà Nội
Khách sạn Hà Nội Golden;Khánh Hoà
Khách sạn Hạ Long;Thành phố Châu Đốc
Khách sạn Hoàng Mấm Minh Cầu;Thái Nguyên
Khách sạn Hoàng Lộc;Đắc Lắk
Khách sạn Hoàn Hảo (Prime);Khánh Hoà
Khách sạn Hoa Sen;Quảng Nam
Khách sạn  Vị Hoàng;Nam Định
Khách sạn Công Đoàn Thanh Bình;Thành phố Đà Nẵng
Khách sạn Minh Hiền;Bình Thuận
Khách sạn Đồng Khánh;Thành phố Hồ Chí Minh
Khách sạn Đông Phương 2;Khánh Hoà
Khách sạn nghỉ dưỡng Furama Đà Nẵng;Thành phố Đà Nẵng
Khách sạn nghỉ dưỡng Swiss-Belhotel Golden Sand;Quảng Nam
Khách sạn De l’Opera Hanoi;Thành phố Hà Nội
Khách sạn nghỉ dưỡng giải trí quốc tế Phượng Hoàng;Thành phố Bắc Ninh
Khách sạn Grand Plaza Hà Nội;Thành phố Hà Nội
Khách sạn  Daewoo Hanoi;Thành phố Hà Nội
Khách sạn Hai Bà Trưng;Đắc Lắk
Khách sạn InterContinental HaNoi WestLake;Thành phố Hà Nội
Khách sạn Majestic - Móng Cái;Quảng Ninh
Khách sạn nghỉ dưỡng Muca Hoi An Boutique;Quảng Nam
Khách sạn Tuấn Linh;Thanh Hoá
Khách sạn Gold Ninh Bình;Ninh Bình
Khách sạn Golden Sea 1;Thành phố Đà Nẵng
Khách sạn Duy Tân 1;Thành phố Huế
Khách sạn nghỉ dưỡng Melon Resort;Bình Thuận
Khách sạn Starcity Nha Trang;Khánh Hoà
Khách sạn Hoàng Đại II;Thành phố Đà Nẵng
Khách sạn Osaka Quy Nhơn;Gia Lai
Khách sạn nghỉ dưỡng Sài Gòn - Suối Nhum;Bình Thuận
Khách sạn Hải Âu;Cao Bằng
Khách sạn Mường Thanh Luxury Đà Nẵng;Thành phố Đà Nẵng
Khách sạn nghỉ dưỡng Hyatt Regency Đà Nẵng;Thành phố Đà Nẵng
Khách sạn nghỉ dưỡng Naman Retreat;Thành phố Đà Nẵng
Khách sạn nghỉ dưỡng Olalani;Thành phố Đà Nẵng
Khách sạn Lotte Hotel Hanoi;Thành phố Hà Nội
Khách sạn nghỉ dưỡng Thiên Hải Sơn;An Giang
Khách sạn nghỉ dưỡng Sun Spa;Quảng Trị
Khách sạn One Opera Đà Nẵng;Thành phố Đà Nẵng
Khách sạn Pearl River;Thành phố Hải Phòng
Khách sạn Sonnet Sài Gòn;Thành phố Hồ Chí Minh
Khách sạn Sea Garden;Thành phố Đà Nẵng
Khách sạn Sea Pearl Cát Bà;Thành phố Hải Phòng
Khách sạn Quốc Tế Lợi Lai;Quảng Ninh
Khách sạn Renaissance Riverside Saigon;Thành phố Hồ Chí Minh
Khách sạn Pullman Hà Nội;Thành phố Hà Nội
Khách sạn Avani Hai Phong Harbour View;Thành phố Hải Phòng
Mường Thanh Luxury Phú Thọ;Phú Thọ
Khách sạn Novotel Đà Nẵng;Thành phố Đà Nẵng
Khu nghỉ dưỡng Sandy Beach Non Nước;Thành phố Đà Nẵng
Khách sạn nghỉ dưỡng Pullman Đà Nẵng;Thành phố Đà Nẵng
Khách sạn Grandvrio City Đà Nẵng;Thành phố Đà Nẵng
Khu căn hộ cao cấp Fraser Suites Hanoi;Thành phố Hà Nội
Khách sạn Mường Thanh Grand Hà Nội;Thành phố Hà Nội
Khách sạn Á Châu Cần Thơ;Thành phố Cần Thơ
Khách sạn À La Carte Đà Nẵng;Thành phố Đà Nẵng
Khách Sạn Amazing Sa Pa;Thị xã Sa Pa
Khách sạn A&Em;Thành phố Hồ Chí Minh
Khách sạn Bảo Sơn;Thành phố Hà Nội
Khách sạn Biển Bắc;Quảng Ninh
Tòa nhà Artemis;Thành phố Hà Nội
Khách sạn Boulevard;An Giang
Khách sạn Quốc tế Aristo;Thành phố Lào Cai
Khách sạn Eden Plaza;Thành phố Đà Nẵng
Khách sạn Eldora;Thành phố Huế
Khách sạn Fortuna;Thành phố Hà Nội
Khách sạn Diamond Sea;Thành phố Đà Nẵng
Khách sạn DIC Star;Bà Rịa - Vũng Tàu
Khách sạn Golden Halong;Quảng Ninh
Khách sạn Grand Sea;Thành phố Đà Nẵng
Khách sạn A&Em Sài Gòn;Thành phố Hồ Chí Minh
Khách sạn Hạ Long Dream;Quảng Ninh
Khách sạn nghỉ dưỡng Amaryllis;Bình Thuận
Khách sạn Hạ Long Palace;Quảng Ninh
Khách sạn Hạ Long Pearl;Quảng Ninh
Khách sạn Hạ Long Plaza;Quảng Ninh
Khách sạn Hải Âu;Gia Lai
Khách sạn Hilton Garden Inn;Thành phố Hà Nội
Khách sạn Hoàng Yến;Gia Lai
Khách sạn Adaline;Thành phố Đà Nẵng
Khách sạn nghỉ dưỡng Đồ Sơn;Thành phố Hải Phòng
Khách sạn Adina;Thành phố Đà Nẵng
Khách sạn Alba Spa;Thành phố Huế
Khách sạn nghỉ dưỡng đảo Cát Bà;Thành phố Hải Phòng
Khách sạn Làng quốc tế Hướng Dương;Thành phố Hải Phòng
Khách sạn nghỉ dưỡng Asean;Thành phố Hà Nội
Khách sạn Nam Cường Hải Dương;Hải Dương
Khách sạn Midtown Huế;Thành phố Huế
Khách sạn Minh Toàn Galaxy;Thành phố Đà Nẵng
Khách sạn Mường Thanh Holiday Vũng Tàu;Bà Rịa - Vũng Tàu
Khách sạn Angella;Khánh Hoà
Khách sạn Mường Thanh Grand Phương Đông;Nghệ An
Khách sạn Mường Thanh Grand  Sài Gòn Centre;Thành phố Hồ Chí Minh
Khách sạn Ánh Nắng (Sunny);Khánh Hoà
Khách sạn Mường Thanh Holiday Mộc Châu;Sơn La
Khách sạn Mường Thanh Grand Lào Cai;Thành phố Lào Cai
Khách sạn Mường Thanh Holiday Huế;Thành phố Huế
Khách sạn Ánh Nguyệt;Cà Mau
Khách sạn Aria Đà Nẵng;Thành phố Đà Nẵng
Khách sạn Aristo;Thành phố Hồ Chí Minh
Khách sạn Avanti;Thành phố Hồ Chí Minh
Khách sạn Atlas Hội An;Quảng Nam
Khách sạn Mithrin;Quảng Ninh
Khách sạn Mường Thanh Hoàng Mai;Nghệ An
Khách sạn Mường Thanh Grand Hà Tĩnh;Hà Tĩnh
Khách sạn Mường Thanh Hạ Long;Quảng Ninh
Khách sạn Mường Thanh Grand Đà Nẵng;Thành phố Đà Nẵng
Khách sạn Novotel Suites Hà Nội;Thành phố Hà Nội
Khách sạn Novotel Halong Bay;Quảng Ninh
Khách sạn Nhật Hạ L'Opera;Thành phố Hồ Chí Minh
Khách sạn Paradise Suites Ha Long;Quảng Ninh
Khu căn hộ du lịch Somerset Central TD Hải Phòng;Thành phố Hải Phòng
Khách sạn Grand Mercure Đà Nẵng;Thành phố Đà Nẵng
Khách sạn nghỉ dưỡng Premier Villge Đà Nẵng;Thành phố Đà Nẵng
Khách sạn nghỉ dưỡng Amiana Nha Trang;Khánh Hoà
Khách sạn Intercontinental Hanoi Landmark 72;Thành phố Hà Nội
Khách sạn Royal Lotus Đà Nẵng;Thành phố Đà Nẵng
Khách sạn Mường Thanh Holiday Quảng Bình;Quảng Trị
Khách sạn Mandila Beach;Thành phố Đà Nẵng
Khách sạn nghỉ dưỡng Long Beach;An Giang
Khách sạn Ngôi Sao;Thành phố Lào Cai
Khách sạn TTC Ngọc Lan;Lâm Đồng
Khách sạn Senriver Đà Nẵng;Thành phố Đà Nẵng
Khách sạn nghỉ dưỡng Vạn Chài;Thanh Hoá
Khách sạn nghỉ dưỡng Thiên đường Xanh Hội An;Quảng Nam
Khách sạn nghỉ dưỡng River Beach;Quảng Nam
Khách sạn nghỉ dưỡng Le Belhamy;Quảng Nam
Khách sạn nghỉ dưỡng Hương Giang;Thành phố Huế
Khách sạn Việt Trì Garden;Phú Thọ
Khách sạn Vĩnh Hoàng;Quảng Trị
Khách sạn Ven Sông Bàn Thạch;Quảng Nam
Khách sạn Vanda;Thành phố Đà Nẵng
Khách sạn BB Sa Pa;Thị xã Sa Pa
Khách sạn Thiên Ý;Thanh Hoá
Khách sạn The Ann Hanoi;Thành phố Hà Nội
Khách sạn Thắng Lợi;Thành phố Hà Nội
Khách sạn Song Lộc Luxury;Quảng Ninh
Khách sạn Summer Cửa Lò;Nghệ An
Khách sạn Serene;Thành phố Đà Nẵng
Khách sạn Xanh Huế;Thành phố Huế
Silk Path Grand Hotel & Spa Hue;Thành phố Huế
Khách sạn Sapaly Lào Cai;Thành phố Lào Cai
Khách sạn Samdi;Thành phố Đà Nẵng
Khách sạn Sài Gòn Quy Nhơn;Gia Lai
Khách sạn Sài Gòn Kim Liên;Nghệ An
Khách sạn Poseidon Nha Trang;Khánh Hoà
Khách sạn Riverside - Quảng Bình;Quảng Trị
Khách sạn nghỉ dưỡng Hội An Riverside Resort & Spa;Quảng Nam
Khách sạn Nha Trang Wonderland;Khánh Hoà
Khách sạn Nhật Hà 1;Thành phố Cần Thơ
Khách sạn Grand;Hoà Bình
Khách sạn Grand Móng Cái;Quảng Ninh
Khách sạn Green Lighthouse;Khánh Hoà
Khách sạn Hà Hiển;Thành phố Hồ Chí Minh
Khách sạn Grand Sunrise 2;Thành phố Đà Nẵng
Khu nghỉ dưỡng Biệt thự cổ Đà Lạt;Lâm Đồng
Khách sạn Saigon Madagui;Lâm Đồng
Khách sạn nghỉ dưỡng Tropicana;An Giang
Tre Xanh Trung Tâm;Thành phố Đà Nẵng
Khách sạn The Villa Hội An Boutique;Quảng Nam
Khu nghỉ dưỡng Garden House Phú Quốc;An Giang
Khách sạn nghỉ dưỡng Sunny House;Thái Nguyên
Sài Gòn Park Resort;Bình Dương
River Hotel Hà Tiên;An Giang
Khách sạn Starlet;Thành phố Đà Nẵng
Khách sạn StarLet;Khánh Hoà
Khách sạn Sunflower;Thành phố Hồ Chí Minh
Khách sạn Sunland;Thành phố Hồ Chí Minh
Khách sạn Sunny Cao Bằng;Cao Bằng
Khách sạn Hoa Nhài;Thành phố Huế
Khách sạn Hoàn Vũ;Thành phố Hồ Chí Minh
Khách sạn Hoàng Mai;Quảng Ngãi
Cozrum Lux Hotel;Thành phố Hồ Chí Minh
Khách sạn Hoàng Vũ (Golden Rain);Khánh Hoà
Khách sạn Hoàng Vũ Mới;Khánh Hoà
Khách sạn Hoàng Yến;Bình Dương
Khách sạn Hoàng Yến Canary;Gia Lai
Khách sạn Holiday;Thành phố Cần Thơ
Khu nghỉ dưỡng Orange;An Giang
La Veranda Phú Quốc Resort;An Giang
Khu du lịch Long Thuận;Ninh Thuận
Khách sạn Xanh Nha Trang;Khánh Hoà
Khách sạn Xanh - Đà Nẵng;Thành phố Đà Nẵng
Khách sạn Xanh;Nghệ An
Khách sạn HTH Ruby;Thanh Hoá
Khách sạn White Palace;Hà Tĩnh
Khách sạn Hùng Anh;Thành phố Đà Nẵng
Khách sạn White Lion;Thành phố Hồ Chí Minh
Khách sạn Hừng Đông Ven Sông Hội An;Quảng Nam
Khách sạn White House;Thành phố Đà Nẵng
Khách sạn Hùng Vương;Phú Yên
Khách sạn Vỹ Thuyên;Thành phố Đà Nẵng
Khách sạn Vườn Phố;Bà Rịa - Vũng Tàu
Khách sạn Hùng Vương;Quảng Ngãi
Khách sạn Vũ Phong III;Thanh Hoá
Khách sạn Vũ Phong I;Thanh Hoá
Khu Du lịch Sinh thái VResort;Hoà Bình
Khách sạn Nhật Hạ 1;Thành phố Hồ Chí Minh
Khách sạn Violet;Khánh Hoà
Khách sạn Nhật Hạ 2;Thành phố Hồ Chí Minh
Khách sạn Nhật Thành;Khánh Hoà
Green Hotel Vung Tau;Bà Rịa - Vũng Tàu
Khách sạn Việt Úc;Bến Tre
Khách sạn Sunniva;Khánh Hoà
Khách sạn Việt Hưng;Thanh Hoá
Khách sạn Victoria;Khánh Hoà
Khách sạn Vian;Thành phố Đà Nẵng
Khách sạn Nhị Phi;Khánh Hoà
Khách sạn Salem Riverside Đà Nẵng;Thành phố Đà Nẵng
Khách sạn Vạn Lợi;Quảng Nam
Khách sạn Valley Mountain;Bà Rịa - Vũng Tàu
Khách sạn Valencia Đà Nẵng;Thành phố Đà Nẵng
Khách sạn Tường Minh;Quảng Trị
Khách sạn Ttc Deluxe Tân Bình;Thành phố Hồ Chí Minh
Khách sạn Trường Thọ;Hà Tĩnh
Khách sạn Trường Sơn Tùng 2;Thành phố Đà Nẵng
Khách sạn Trường Sơn Tùng;Thành phố Đà Nẵng
Khách sạn Trung Du;Vĩnh Phúc
Khách sạn Trống Mái;Thanh Hoá
Khách sạn Tre Xanh Bên Cảng;Thành phố Đà Nẵng
Khách sạn Trần Vinh;Bạc Liêu
Khách sạn Trần Viễn Đông;Khánh Hoà
Khách sạn 79 Luxury Hạ Long;Quảng Ninh
Khách sạn An Phú;Khánh Hoà
Khách sạn Titan;Thành phố Đà Nẵng
Khách sạn Tiến Thịnh;Thành phố Đà Nẵng
Khách sạn Ánh Phương;Thanh Hoá
Chi Nhánh Vũng Tàu Công Ty TNHH TM Khách sạn Tiến An;Bà Rịa - Vũng Tàu
Khách sạn Asian Ruby Central;Thành phố Hồ Chí Minh
Khách sạn Thuỳ Vân;Bà Rịa - Vũng Tàu
Khách sạn Asian Ruby Select;Thành phố Hồ Chí Minh
Khách sạn Park View Saigon;Thành phố Hồ Chí Minh
Khách sạn Thùy Dương III;Quảng Nam
Khách sạn Thùy Dương - Đất Đỏ;Bà Rịa - Vũng Tàu
Khách sạn Thượng Hải Vinh;Nghệ An
Khách sạn Thời Đại Mới;Thành phố Hồ Chí Minh
Khách sạn Thiên Ý;Hà Tĩnh
Khách sạn Thiên Xuân;Thành phố Hồ Chí Minh
Khách sạn Thiên Hồng;Thành phố Hồ Chí Minh
Khách sạn Thiên Bảo Bình;Thành phố Hồ Chí Minh
Khách sạn Thiên Á;Khánh Hoà
Khách sạn Thi Thảo Gardenia;Lâm Đồng
Khách sạn The Summer;Khánh Hoà
Khách sạn The Palm;Bà Rịa - Vũng Tàu
Khách sạn Lenid (Như Minh 2);Thành phố Đà Nẵng
Khách sạn The Coast;Bà Rịa - Vũng Tàu
Khách sạn Nice Dream;Lâm Đồng
Khách sạn Thành Quả;Thành phố Đông Hà
Khách sạn Thanh Phúc 2;Quảng Trị
Khách sạn Núi Hoa;Bắc Kạn
Khách sạn Thanh Hải;Khánh Hoà
Khách sạn Thắng Lợi;Thành phố Hồ Chí Minh
Ocean Star Hotel;Bà Rịa - Vũng Tàu
Khách sạn Olympic;Khánh Hoà
Khách sạn Thái Dương;Lạng Sơn
Khách sạn Orchid;Thành phố Đà Nẵng
Khách sạn Thái Bình Dương;Nghệ An
Khách sạn Thắng Lợi;Bình Dương
Khách sạn Tây Đô;Thành phố Cần Thơ
Khách sạn Super Hà Nội Old Quarter;Thành phố Hà Nội
Khách sạn Palm;Thanh Hoá
Khách sạn Sunriver;Thành phố Đà Nẵng
Khách sạn Sunrise Central;Thành phố Hồ Chí Minh
SUNNYMOUNTAINHOTEL;Thị xã Sa Pa
Khách sạn Palm Beach;Khánh Hoà
Khách sạn Ban Mai;Quảng Trị
Khách sạn Paradise Sai Gon Boutique;Thành phố Hồ Chí Minh
Khách sạn Bantique;Thành phố Đà Nẵng
Khách sạn Bảo Anh;Thanh Hoá
Khách sạn Paris;Khánh Hoà
Khách sạn Barcelona;Khánh Hoà
Khách sạn Bát Đạt;Thành phố Hồ Chí Minh
Petro House Hotel;Bà Rịa - Vũng Tàu
Khách sạn Pastel Inn;Thành phố Hồ Chí Minh
Khách sạn Hương Sen;Thành phố Hồ Chí Minh
Khách sạn Beijing;Nghệ An
PHOENIX HOTEL VUNG TAU;Bà Rịa - Vũng Tàu
Khách sạn Hữu Nghị;Thành phố Đông Hà
Khách sạn Riverside;Thành phố Hồ Chí Minh
Khách sạn Bella Vita;Bà Rịa - Vũng Tàu
Khách sạn Biển Nhớ;Thanh Hoá
Khách sạn Central Phú Hưng;Thanh Hoá
Khách sạn Blessing 1;Thành phố Hồ Chí Minh
Khách sạn NNT Plus Astro;Khánh Hoà
Khách sạn Phương Đông;Thành phố Cần Thơ
Khách sạn Happy Light;Khánh Hoà
Khách sạn Quê Hương 4;Thành phố Hồ Chí Minh
Khách sạn Queen's Finger;Thành phố Đà Nẵng
Khách sạn INCO 515.9;Hà Nam
Khách sạn Quốc tế;Thành phố Cần Thơ
Khách sạn Kay;Thành phố Đà Nẵng
Khách sạn Roseland Corp;Thành phố Hồ Chí Minh
Khách sạn ROY DALA;Lâm Đồng
Khách sạn Royal;Bà Rịa - Vũng Tàu
Khách sạn Kiều Anh;Bà Rịa - Vũng Tàu
Khách sạn Kim Cương;Phú Thọ
Khách sạn Kim Thơ;Thành phố Cần Thơ
Khách sạn Kuretake Inn;Thành phố Hà Nội
Khách sạn Kỳ Hoà;Bà Rịa - Vũng Tàu
Khách sạn Kỳ Hòa Đà Lạt;Lâm Đồng
Khách sạn La Dolce Vita;Thành phố Hà Nội
Khách sạn Rum Vàng 2;Lâm Đồng
Khách sạn Sài Gòn - Bạc Liêu;Bạc Liêu
Khách sạn Lam Giang;Nghệ An
Khách sạn LamMy;Khánh Hoà
Khách sạn Selena;Khánh Hoà
Khách sạn La Paloma;Quảng Ninh
Khách sạn Larosa;Thành phố Hà Nội
Khách sạn Lavender;Thành phố Hồ Chí Minh
Khách sạn Lê Dung;Quảng Nam
Khách sạn Lê Duy;Thành phố Hồ Chí Minh
KHÁCH SẠN LÊ DUY;Thành phố Hồ Chí Minh
Khách sạn Legacy Riverside;Thành phố Đà Nẵng
Khách sạn Level;Thành phố Hải Phòng
Khách sạn  Happy Life;Thành phố Hồ Chí Minh
Khách sạn Long Hải;Quảng Ninh
Khách sạn Long Thành II;Thanh Hoá
Khách sạn Lavender Boutique;Thành phố Hồ Chí Minh
Khách sạn Quy Nhơn;Gia Lai
Khách sạn Bloom;Thành phố Hồ Chí Minh
Khách sạn Ngọc Phát Đà Lạt;Lâm Đồng
Khách sạn Long Tỵ;Cà Mau
Khách sạn Blue Diamond;Thành phố Hồ Chí Minh
Khách sạn Ngọc Lan;Thành phố Hồ Chí Minh
Khách sạn Luna Diamond;Thành phố Đà Nẵng
Khách sạn Blue Pearl;Khánh Hoà
Khách sạn Ngọc Hà Nội;Thành phố Hà Nội
Khách sạn LUXE;Quảng Trị
Khách sạn Nghĩa Lộ;Lào Cai
Khách sạn Blue Wave Cửa Lò;Nghệ An
KHÁCH SẠN LUXURY NHA TRANG;Khánh Hoà
Khách sạn Hồng Ngọc (Ruby);Khánh Hoà
Khách sạn Luxury;Thành phố Đà Nẵng
Khách sạn Mai Vàng;Lâm Đồng
Khách sạn Maple Leaf;Khánh Hoà
Khách sạn nghỉ dưỡng Tản Đà;Thành phố Hà Nội
Khách sạn Marguerite;Lâm Đồng
Khách sạn May;Thành phố Hồ Chí Minh
Khách sạn nghỉ dưỡng Poshanu;Bình Thuận
Khách sạn Mê Kông;Thành phố Đông Hà
Khách sạn Media;Nghệ An
Khách sạn nghỉ dưỡng Phố Hội;Quảng Nam
Khách sạn MêKông 2;Thành phố Đông Hà
Khách sạn Meriton Nha Trang;Khánh Hoà
Khách sạn Minh Tâm;Lâm Đồng
Khách sạn Minh Toàn;Thành phố Đà Nẵng
Khách sạn Minh Tự (Khu du lịch sinh thái Hải Thượng);Hà Tĩnh
Khách sạn Rembrandt;Khánh Hoà
Khách sạn Mismo;Thành phố Hồ Chí Minh
Khách sạn nghỉ dưỡng Hội An Garden Palace;Quảng Nam
Khách sạn nghỉ dưỡng Him Lam;Điện Biên
Khách sạn Moonlight;Thành phố Đà Nẵng
Khách sạn nghỉ dưỡng Hải Dương Intourco;Bà Rịa - Vũng Tàu
Khách sạn Moonlight (A25);Thành phố Hồ Chí Minh
Khách sạn nghỉ dưỡng Cửu Long - Phú Quốc;An Giang
Khách sạn Mường Thanh;Lai Châu
Khách sạn nghỉ dưỡng Cát trắng Dốc Lết;Khánh Hoà
Khách sạn nghỉ dưỡng Canary;Bình Thuận
Khách sạn Mường Thanh Cửa Đông;Nghệ An
Khách sạn nghỉ dưỡng  Victoria Núi Sam;Thành phố Châu Đốc
